mandat_id,mandature_id,personne_id,nom,prenom,role,from_date,to_date,source_personne,source
,gouv_doumergue_2,,Denain,Victor,Ministre de l'Air,,,,https://fr.wikipedia.org/wiki/Gouvernement_Gaston_Doumergue_(2)
,gouv_laval_4,,Denain,Victor,Ministre de l'Air,,,,https://fr.wikipedia.org/wiki/Gouvernement_Pierre_Laval_(4)
,gouv_clemenceau_2,,Deschamps,Louis,Sous-secrétaire d’État à la Démobilisation,,,,https://fr.wikipedia.org/wiki/Gouvernement_Georges_Clemenceau_(2)
,gouv_clemenceau_2,,Deschamps,Louis,Sous-secrétaire d’État aux Postes et Télégraphes,,,,https://fr.wikipedia.org/wiki/Gouvernement_Georges_Clemenceau_(2)
,gouv_leygues,,Deschamps,Louis,Sous-secrétaire d'État aux Postes et Télégraphes,,,,https://fr.wikipedia.org/wiki/Gouvernement_Georges_Leygues
,gouv_millerand_1,,Deschamps,Louis,Sous-secrétaire d’État aux Postes et Télégraphes,,,,https://fr.wikipedia.org/wiki/Gouvernement_Alexandre_Millerand_(1)
,gouv_millerand_2,,Deschamps,Louis,Sous-secrétaire d’État aux Postes et Télégraphes,,,,https://fr.wikipedia.org/wiki/Gouvernement_Alexandre_Millerand_(2)
,gouv_ribot_5,,Desplas,Georges,Ministre des Travaux publics et du Transport,,,,https://fr.wikipedia.org/wiki/Gouvernement_Alexandre_Ribot_(5)
,gouv_de_freycinet_2,,Develle,Jules,Sous-secrétaire d'État à l'Intérieur,,,,https://fr.wikipedia.org/wiki/Gouvernement_Charles_de_Freycinet_(2)
,gouv_de_freycinet_3,,Develle,Jules,Ministre de l'Agriculture,,,,https://fr.wikipedia.org/wiki/Gouvernement_Charles_de_Freycinet_(3)
,gouv_de_freycinet_4,,Develle,Jules,Ministre de l'Agriculture,,,,https://fr.wikipedia.org/wiki/Gouvernement_Charles_de_Freycinet_(4)
,gouv_duclerc,,Develle,Jules,Sous-secrétaire d'État à l'Intérieur,,,,https://fr.wikipedia.org/wiki/Gouvernement_Charles_Duclerc
,gouv_duclerc,,Develle,Jules,Sous-secrétaire d'État à l'Intérieur et aux Cultes,,,,https://fr.wikipedia.org/wiki/Gouvernement_Charles_Duclerc
,gouv_dupuy_1,,Develle,Jules,Ministre des Affaires étrangères,,,,https://fr.wikipedia.org/wiki/Gouvernement_Charles_Dupuy_(1)
,gouv_fallieres,,Develle,Jules,"Sous-secrétaire d'État à la Présidence du Conseil, à l'Intérieur et aux Cultes",,,,https://fr.wikipedia.org/wiki/Gouvernement_Armand_Fallières
,gouv_goblet,,Develle,Jules,Ministre de l'Agriculture,,,,https://fr.wikipedia.org/wiki/Gouvernement_René_Goblet
,gouv_loubet,,Develle,Jules,Ministre de l'Agriculture,,,,https://fr.wikipedia.org/wiki/Gouvernement_Émile_Loubet
,gouv_ribot_1,,Develle,Jules,Ministre de l'Agriculture,,,,https://fr.wikipedia.org/wiki/Gouvernement_Alexandre_Ribot_(1)
,gouv_ribot_2,,Develle,Jules,Ministre de la Justice,,,,https://fr.wikipedia.org/wiki/Gouvernement_Alexandre_Ribot_(2)
,gouv_ribot_2,,Develle,Jules,Ministre des Affaires étrangères,,,,https://fr.wikipedia.org/wiki/Gouvernement_Alexandre_Ribot_(2)
,gouv_duclerc,,Devès,Paul,"Garde des Sceaux, ministre de la Justice",,,,https://fr.wikipedia.org/wiki/Gouvernement_Charles_Duclerc
,gouv_duclerc,,Devès,Paul,"Garde des Sceaux, ministre de la Justice et des Cultes",,,,https://fr.wikipedia.org/wiki/Gouvernement_Charles_Duclerc
,gouv_fallieres,,Devès,Paul,"Garde des Sceaux, ministre de la Justice",,,,https://fr.wikipedia.org/wiki/Gouvernement_Armand_Fallières
,gouv_gambetta,,Devès,Paul,Ministre de l'Agriculture,,,,https://fr.wikipedia.org/wiki/Gouvernement_Léon_Gambetta
,gouv_blum_1,,Dézarnaulds,Pierre,Sous-secrétaire d’État à la Santé publique chargé de l'Éducation Physique,,,,https://fr.wikipedia.org/wiki/Gouvernement_Léon_Blum_(1)
,gouv_briand_7,,Diagne,Blaise,Commissaire général des troupes noires,,,,https://fr.wikipedia.org/wiki/Gouvernement_Aristide_Briand_(7)
,gouv_laval_1,,Diagne,Blaise,Sous-secrétaire d’État aux Colonies,,,,https://fr.wikipedia.org/wiki/Gouvernement_Pierre_Laval_(1)
,gouv_laval_2,,Diagne,Blaise,Sous-secrétaire d’État aux Colonies,,,,https://fr.wikipedia.org/wiki/Gouvernement_Pierre_Laval_(2)
,gouv_laval_3,,Diagne,Blaise,Sous-secrétaire d’État aux Colonies,,,,https://fr.wikipedia.org/wiki/Gouvernement_Pierre_Laval_(3)
,gouv_leygues,,Diagne,Blaise,Commissaire général aux Troupes Noires,,,,https://fr.wikipedia.org/wiki/Gouvernement_Georges_Leygues
,gouv_millerand_1,,Diagne,Blaise,Commissaire général aux Troupes noires,,,,https://fr.wikipedia.org/wiki/Gouvernement_Alexandre_Millerand_(1)
,gouv_millerand_2,,Diagne,Blaise,Commissaire général aux Troupes noires,,,,https://fr.wikipedia.org/wiki/Gouvernement_Alexandre_Millerand_(2)
,gouv_laval_1,,Dignac,Pierre,Sous-secrétaire d’État à la Marine militaire,,,,https://fr.wikipedia.org/wiki/Gouvernement_Pierre_Laval_(1)
,gouv_laval_2,,Dignac,Pierre,Sous-secrétaire d’État à la Marine militaire,,,,https://fr.wikipedia.org/wiki/Gouvernement_Pierre_Laval_(2)
,gouv_laval_3,,Dignac,Pierre,Sous-secrétaire d’État à la Marine militaire,,,,https://fr.wikipedia.org/wiki/Gouvernement_Pierre_Laval_(3)
,gouv_briand_7,,Dior,Lucien,Ministre du Commerce et de l’Industrie,,,,https://fr.wikipedia.org/wiki/Gouvernement_Aristide_Briand_(7)
,gouv_poincare_2,,Dior,Lucien,Ministre du Commerce et de l’Industrie,,,,https://fr.wikipedia.org/wiki/Gouvernement_Raymond_Poincaré_(2)
,gouv_steeg,,Dormann,Maurice,Ministre des Pensions,,,,https://fr.wikipedia.org/wiki/Gouvernement_Théodore_Steeg
,gouv_blum_1,,Dormoy,Marx,Ministre de l'Intérieur,,,,https://fr.wikipedia.org/wiki/Gouvernement_Léon_Blum_(1)
,gouv_blum_1,,Dormoy,Marx,Sous-secrétaire d’État à la présidence du Conseil,,,,https://fr.wikipedia.org/wiki/Gouvernement_Léon_Blum_(1)
,gouv_blum_2,,Dormoy,Marx,Ministre de l'Intérieur,,,,https://fr.wikipedia.org/wiki/Gouvernement_Léon_Blum_(2)
,gouv_chautemps_3,,Dormoy,Marx,Ministre de l'Intérieur,,,,https://fr.wikipedia.org/wiki/Gouvernement_Camille_Chautemps_(3)
,gouv_bourgeois,,Doumer,Paul,Ministre des Finances,,,,https://fr.wikipedia.org/wiki/Gouvernement_Léon_Bourgeois
,gouv_briand_7,,Doumer,Paul,Ministre des Finances,,,,https://fr.wikipedia.org/wiki/Gouvernement_Aristide_Briand_(7)
,gouv_briand_8,,Doumer,Paul,Ministre des Finances,,,,https://fr.wikipedia.org/wiki/Gouvernement_Aristide_Briand_(8)
,gouv_painleve_1,,Doumer,Paul,"Ministre d'État, membre du comité de Guerre",,,,https://fr.wikipedia.org/wiki/Gouvernement_Paul_Painlevé_(1)
,gouv_briand_1,,Doumergue,Gaston,Ministre de l'Instruction publique et des Beaux-Arts,,,,https://fr.wikipedia.org/wiki/Gouvernement_Aristide_Briand_(1)
,gouv_briand_5,,Doumergue,Gaston,Ministre des Colonies,,,,https://fr.wikipedia.org/wiki/Gouvernement_Aristide_Briand_(5)
,gouv_briand_6,,Doumergue,Gaston,Ministre des Colonies,,,,https://fr.wikipedia.org/wiki/Gouvernement_Aristide_Briand_(6)
,gouv_clemenceau_1,,Doumergue,Gaston,"Ministre de l'Instruction publique, des Beaux-Arts et Cultes",,,,https://fr.wikipedia.org/wiki/Gouvernement_Georges_Clemenceau_(1)
,gouv_clemenceau_1,,Doumergue,Gaston,Ministre du Commerce et de l’Industrie,,,,https://fr.wikipedia.org/wiki/Gouvernement_Georges_Clemenceau_(1)
,gouv_combes,,Doumergue,Gaston,Ministre des Colonies,,,,https://fr.wikipedia.org/wiki/Gouvernement_Émile_Combes
,gouv_doumergue_1,,Doumergue,Gaston,Président du Conseil,,,,https://fr.wikipedia.org/wiki/Gouvernement_Gaston_Doumergue_(1)
,gouv_doumergue_2,,Doumergue,Gaston,Président du Conseil,,,,https://fr.wikipedia.org/wiki/Gouvernement_Gaston_Doumergue_(2)
,gouv_sarrien,,Doumergue,Gaston,"Ministre du Commerce, du Travail et de l’Industrie",,,,https://fr.wikipedia.org/wiki/Gouvernement_Ferdinand_Sarrien
,gouv_viviani_1,,Doumergue,Gaston,Ministre des Affaires étrangères,,,,https://fr.wikipedia.org/wiki/Gouvernement_René_Viviani_(1)
,gouv_viviani_2,,Doumergue,Gaston,Ministre des Colonies,,,,https://fr.wikipedia.org/wiki/Gouvernement_René_Viviani_(2)
,gouv_daladier_2,,Doussain,Gustave,Sous-secrétaire d’État à l’Éducation nationale chargé de l’Enseignement technique,,,,https://fr.wikipedia.org/wiki/Gouvernement_Édouard_Daladier_(2)
,gouv_rouvier_2,,Dubief,Fernand,Ministre de l'Intérieur	,,,,https://fr.wikipedia.org/wiki/Gouvernement_Maurice_Rouvier_(2)
,gouv_rouvier_2,,Dubief,Fernand,"Ministre du Commerce, de l’Industrie, des Postes et Télégraphes",,,,https://fr.wikipedia.org/wiki/Gouvernement_Maurice_Rouvier_(2)
,gouv_rouvier_3,,Dubief,Fernand,Ministre de l'Intérieur,,,,https://fr.wikipedia.org/wiki/Gouvernement_Maurice_Rouvier_(3)
,gouv_briand_10,,Duboin,Jacques,"Sous-secrétaire d’État à la vice-présidence du Conseil et aux Finances, chargé du Budget",,,,https://fr.wikipedia.org/wiki/Gouvernement_Aristide_Briand_(10)
,gouv_clemenceau_2,,Dubois,Louis,Sous-secrétaire d'État au Commerce et à l'Industrie,,,,https://fr.wikipedia.org/wiki/Gouvernement_Georges_Clemenceau_(2)
,gouv_casimir_perier,,Dubost,Antonin,Ministre de la Justice,,,,https://fr.wikipedia.org/wiki/Gouvernement_Jean_Casimir-Perier
,gouv_duclerc,,Duclerc,Charles,Ministre des Affaires étrangères,,,,https://fr.wikipedia.org/wiki/Gouvernement_Charles_Duclerc
,gouv_duclerc,,Duclerc,Charles,Président du Conseil,,,,https://fr.wikipedia.org/wiki/Gouvernement_Charles_Duclerc
,gouv_chautemps_2,,Ducos,Hippolyte,Ministre des Pensions,,,,https://fr.wikipedia.org/wiki/Gouvernement_Camille_Chautemps_(2)
,gouv_daladier_1,,Ducos,Hippolyte,Sous-secrétaire d’État à l’Éducation nationale,,,,https://fr.wikipedia.org/wiki/Gouvernement_Édouard_Daladier_(1)
,gouv_daladier_2,,Ducos,Hippolyte,Ministre des Pensions,,,,https://fr.wikipedia.org/wiki/Gouvernement_Édouard_Daladier_(2)
,gouv_daladier_5,,Ducos,Hippolyte,Sous-secrétaire d’État chargé de la Défense nationale et de la Guerre,,,,https://fr.wikipedia.org/wiki/Gouvernement_Édouard_Daladier_(5)
,gouv_herriot_3,,Ducos,Hippolyte,Sous-secrétaire d’État à l'Éducation nationale chargé de l'Enseignement technique,,,,https://fr.wikipedia.org/wiki/Gouvernement_Édouard_Herriot_(3)
,gouv_paul_boncour,,Ducos,Hippolyte,Sous-secrétaire d’État à l'Éducation nationale chargé de l'Enseignement technique,,,,https://fr.wikipedia.org/wiki/Gouvernement_Joseph_Paul-Boncour
,gouv_reynaud,,Ducos,Hippolyte,Sous-secrétaire d’État chargé de la Défense nationale et de la Guerre,,,,https://fr.wikipedia.org/wiki/Gouvernement_Paul_Reynaud
,gouv_sarraut_1,,Ducos,Hippolyte,Ministre des Pensions,,,,https://fr.wikipedia.org/wiki/Gouvernement_Albert_Sarraut_(1)
,gouv_briand_1,,Dujardin-Beaumetz,Étienne,Sous-secrétaire d'État aux Beaux-Arts,,,,https://fr.wikipedia.org/wiki/Gouvernement_Aristide_Briand_(1)
,gouv_briand_2,,Dujardin-Beaumetz,Étienne,Sous-secrétaire d'État aux Beaux-Arts,,,,https://fr.wikipedia.org/wiki/Gouvernement_Aristide_Briand_(2)
,gouv_caillaux,,Dujardin-Beaumetz,Étienne,Sous-secrétaire d'État aux Beaux-Arts,,,,https://fr.wikipedia.org/wiki/Gouvernement_Joseph_Caillaux
,gouv_clemenceau_1,,Dujardin-Beaumetz,Étienne,Sous-secrétaire d'État aux Beaux-Arts,,,,https://fr.wikipedia.org/wiki/Gouvernement_Georges_Clemenceau_(1)
,gouv_monis,,Dujardin-Beaumetz,Étienne,Sous-secrétaire d'État aux Beaux-Arts,,,,https://fr.wikipedia.org/wiki/Gouvernement_Ernest_Monis
,gouv_rouvier_2,,Dujardin-Beaumetz,Étienne,Sous-secrétaire d'État aux Beaux-Arts,,,,https://fr.wikipedia.org/wiki/Gouvernement_Maurice_Rouvier_(2)
,gouv_rouvier_3,,Dujardin-Beaumetz,Étienne,Sous-secrétaire d'État aux Beaux-Arts,,,,https://fr.wikipedia.org/wiki/Gouvernement_Maurice_Rouvier_(3)
,gouv_sarrien,,Dujardin-Beaumetz,Étienne,Sous-secrétaire d'État aux Beaux-Arts,,,,https://fr.wikipedia.org/wiki/Gouvernement_Ferdinand_Sarrien
,gouv_clemenceau_2,,Dumesnil,Jacques-Louis,Sous-secrétaire d’État à l'Aéronautique militaire et maritime,,,,https://fr.wikipedia.org/wiki/Gouvernement_Georges_Clemenceau_(2)
,gouv_herriot_1,,Dumesnil,Jacques-Louis,Ministre de la Marine,,,,https://fr.wikipedia.org/wiki/Gouvernement_Édouard_Herriot_(1)
,gouv_herriot_2,,Dumesnil,Jacques-Louis,Sous-secrétaire d’État à la Guerre,,,,https://fr.wikipedia.org/wiki/Gouvernement_Édouard_Herriot_(2)
,gouv_laval_1,,Dumesnil,Jacques-Louis,Ministre de l'Air,,,,https://fr.wikipedia.org/wiki/Gouvernement_Pierre_Laval_(1)
,gouv_laval_2,,Dumesnil,Jacques-Louis,Ministre de l'Air,,,,https://fr.wikipedia.org/wiki/Gouvernement_Pierre_Laval_(2)
,gouv_laval_3,,Dumesnil,Jacques-Louis,Ministre de l'Air,,,,https://fr.wikipedia.org/wiki/Gouvernement_Pierre_Laval_(3)
,gouv_painleve_1,,Dumesnil,Jacques-Louis,Sous-secrétaire d’État à l'Aéronautique militaire et maritime,,,,https://fr.wikipedia.org/wiki/Gouvernement_Paul_Painlevé_(1)
,gouv_ribot_5,,Dumesnil,Jacques-Louis,Sous-secrétaire d’État à la Marine,,,,https://fr.wikipedia.org/wiki/Gouvernement_Alexandre_Ribot_(5)
,gouv_tardieu_2,,Dumesnil,Jacques-Louis,Ministre de la Marine,,,,https://fr.wikipedia.org/wiki/Gouvernement_André_Tardieu_(2)
,gouv_barthou,,Dumont,Charles,Ministre des Finances,,,,https://fr.wikipedia.org/wiki/Gouvernement_Louis_Barthou
,gouv_chautemps_1,,Dumont,Charles,Ministre des Finances,,,,https://fr.wikipedia.org/wiki/Gouvernement_Camille_Chautemps_(1)
,gouv_laval_1,,Dumont,Charles,Ministre de la Marine militaire,,,,https://fr.wikipedia.org/wiki/Gouvernement_Pierre_Laval_(1)
,gouv_laval_2,,Dumont,Charles,Ministre de la Marine militaire,,,,https://fr.wikipedia.org/wiki/Gouvernement_Pierre_Laval_(2)
,gouv_laval_3,,Dumont,Charles,Ministre de la Marine militaire,,,,https://fr.wikipedia.org/wiki/Gouvernement_Pierre_Laval_(3)
,gouv_monis,,Dumont,Charles,"Ministre des Travaux publics, des Postes et Télégraphes",,,,https://fr.wikipedia.org/wiki/Gouvernement_Ernest_Monis
,gouv_briand_1,,Dupuy,Jean,Ministre du Commerce,,,,https://fr.wikipedia.org/wiki/Gouvernement_Aristide_Briand_(1)
,gouv_briand_2,,Dupuy,Jean,Ministre du Commerce,,,,https://fr.wikipedia.org/wiki/Gouvernement_Aristide_Briand_(2)
,gouv_briand_3,,Dupuy,Jean,Ministre des Travaux publics,,,,https://fr.wikipedia.org/wiki/Gouvernement_Aristide_Briand_(3)
,gouv_briand_4,,Dupuy,Jean,Ministre des Travaux publics,,,,https://fr.wikipedia.org/wiki/Gouvernement_Aristide_Briand_(4)
,gouv_dupuy_1,,Dupuy,Charles,Ministre de l’Intérieur,,,,https://fr.wikipedia.org/wiki/Gouvernement_Charles_Dupuy_(1)
,gouv_dupuy_1,,Dupuy,Charles,Président du Conseil des ministres,,,,https://fr.wikipedia.org/wiki/Gouvernement_Charles_Dupuy_(1)
,gouv_dupuy_2,,Dupuy,Charles,Ministre de l’Intérieur,,,,https://fr.wikipedia.org/wiki/Gouvernement_Charles_Dupuy_(2)
,gouv_dupuy_2,,Dupuy,Charles,Président du Conseil des ministres,,,,https://fr.wikipedia.org/wiki/Gouvernement_Charles_Dupuy_(2)
,gouv_dupuy_3,,Dupuy,Charles,Ministre de l’Intérieur,,,,https://fr.wikipedia.org/wiki/Gouvernement_Charles_Dupuy_(3)
,gouv_dupuy_3,,Dupuy,Charles,Président du Conseil des ministres,,,,https://fr.wikipedia.org/wiki/Gouvernement_Charles_Dupuy_(3)
,gouv_dupuy_4,,Dupuy,Charles,Ministre de l’Intérieur,,,,https://fr.wikipedia.org/wiki/Gouvernement_Charles_Dupuy_(4)
,gouv_dupuy_4,,Dupuy,Charles,Président du Conseil des ministres,,,,https://fr.wikipedia.org/wiki/Gouvernement_Charles_Dupuy_(4)
,gouv_dupuy_5,,Dupuy,Charles,Ministre de l’Intérieur,,,,https://fr.wikipedia.org/wiki/Gouvernement_Charles_Dupuy_(5)
,gouv_dupuy_5,,Dupuy,Charles,Président du Conseil des ministres,,,,https://fr.wikipedia.org/wiki/Gouvernement_Charles_Dupuy_(5)
,gouv_painleve_1,,Dupuy,Jean,"Ministre d'État, membre du comité de Guerre",,,,https://fr.wikipedia.org/wiki/Gouvernement_Paul_Painlevé_(1)
,gouv_poincare_1,,Dupuy,Jean,"Ministre des Travaux publics, des Postes et des Télégraphes",,,,https://fr.wikipedia.org/wiki/Gouvernement_Raymond_Poincaré_(1)
,gouv_ribot_1,,Dupuy,Charles,"Ministre de l'Instruction publique, des Beaux-Arts",,,,https://fr.wikipedia.org/wiki/Gouvernement_Alexandre_Ribot_(1)
,gouv_ribot_2,,Dupuy,Charles,"Ministre de l'Instruction publique, des Beaux-Arts et des Cultes",,,,https://fr.wikipedia.org/wiki/Gouvernement_Alexandre_Ribot_(2)
,gouv_ribot_4,,Dupuy,Jean,Ministre des Travaux publics,,,,https://fr.wikipedia.org/wiki/Gouvernement_Alexandre_Ribot_(4)
,gouv_waldeck_rousseau,,Dupuy,Jean,Ministre de l'Agriculture,,,,https://fr.wikipedia.org/wiki/Gouvernement_Pierre_Waldeck-Rousseau
,gouv_ribot_3,,Dupuy-Dutemps,Ludovic,Ministre des Travaux publics,,,,https://fr.wikipedia.org/wiki/Gouvernement_Alexandre_Ribot_(3)
,gouv_briand_10,,Durafour,Antoine,"Ministre du Travail, de l’Hygiène, de l’Assistance et de la Prévoyance sociale",,,,https://fr.wikipedia.org/wiki/Gouvernement_Aristide_Briand_(10)
,gouv_briand_8,,Durafour,Antoine,"Ministre du Travail, de l’Hygiène, de l’Assistance et de la Prévoyance sociale",,,,https://fr.wikipedia.org/wiki/Gouvernement_Aristide_Briand_(8)
,gouv_briand_9,,Durafour,Antoine,"Ministre du Travail, de l’Hygiène, de l’Assistance et de la Prévoyance sociale",,,,https://fr.wikipedia.org/wiki/Gouvernement_Aristide_Briand_(9)
,gouv_painleve_2,,Durafour,Antoine,"Ministre du Travail, de l’Hygiène, de l’Assistance et de la Prévoyance sociale",,,,https://fr.wikipedia.org/wiki/Gouvernement_Paul_Painlevé_(2)
,gouv_painleve_3,,Durafour,Antoine,"Ministre du Travail, de l’Hygiène, de l’Assistance et de la Prévoyance sociale",,,,https://fr.wikipedia.org/wiki/Gouvernement_Paul_Painlevé_(3)
,gouv_briand_10,,Durand,Jean,Ministre de l’Intérieur,,,,https://fr.wikipedia.org/wiki/Gouvernement_Aristide_Briand_(10)
,gouv_briand_8,,Durand,Jean,Ministre de l’Agriculture,,,,https://fr.wikipedia.org/wiki/Gouvernement_Aristide_Briand_(8)
,gouv_briand_9,,Durand,Jean,Ministre de l'Intérieur,,,,https://fr.wikipedia.org/wiki/Gouvernement_Aristide_Briand_(9)
,gouv_briand_9,,Durand,Jean,Ministre de l’Agriculture,,,,https://fr.wikipedia.org/wiki/Gouvernement_Aristide_Briand_(9)
,gouv_chautemps_1,,Durand,Jean,Ministre de l'Instruction publique et des Beaux-Arts,,,,https://fr.wikipedia.org/wiki/Gouvernement_Camille_Chautemps_(1)
,gouv_chautemps_1,,Durand,Julien,"Ministre des Postes, Télégraphes et des Téléphones",,,,https://fr.wikipedia.org/wiki/Gouvernement_Camille_Chautemps_(1)
,gouv_ferry_2,,Durand,Eugène,Sous-secrétaire d'État,,,,https://fr.wikipedia.org/wiki/Gouvernement_Jules_Ferry_(2)
,gouv_herriot_3,,Durand,Julien,Ministre du Commerce,,,,https://fr.wikipedia.org/wiki/Gouvernement_Édouard_Herriot_(3)
,gouv_painleve_2,,Durand,Jean,Ministre de l’Agriculture,,,,https://fr.wikipedia.org/wiki/Gouvernement_Paul_Painlevé_(2)
,gouv_painleve_3,,Durand,Jean,Ministre de l’Agriculture,,,,https://fr.wikipedia.org/wiki/Gouvernement_Paul_Painlevé_(3)
,gouv_paul_boncour,,Durand,Julien,Ministre du Commerce et de l’Industrie,,,,https://fr.wikipedia.org/wiki/Gouvernement_Joseph_Paul-Boncour
,gouv_briand_10,,Dutreil,Maurice,"Sous-secrétaire d’État à la vice-présidence du Conseil et aux Finances, chargé des Régions libérées",,,,https://fr.wikipedia.org/wiki/Gouvernement_Aristide_Briand_(10)
,gouv_de_freycinet_2,,Duvaux,Jules,Sous-secrétaire d'État à l'Instruction publique et aux Beaux-Arts,,,,https://fr.wikipedia.org/wiki/Gouvernement_Charles_de_Freycinet_(2)
,gouv_duclerc,,Duvaux,Jules,Ministre de l'Instruction publique et Beaux-Arts,,,,https://fr.wikipedia.org/wiki/Gouvernement_Charles_Duclerc
,gouv_fallieres,,Duvaux,Jules,Ministre de l'Instruction publique et Beaux-Arts,,,,https://fr.wikipedia.org/wiki/Gouvernement_Armand_Fallières
,gouv_chautemps_4,,Elbel,Paul,Ministre de la Marine marchande,,,,https://fr.wikipedia.org/wiki/Gouvernement_Camille_Chautemps_(4)
,gouv_barthou,,Étienne,Eugène,Ministre de la Guerre,,,,https://fr.wikipedia.org/wiki/Gouvernement_Louis_Barthou
,gouv_briand_3,,Étienne,Eugène,Ministre de la Guerre,,,,https://fr.wikipedia.org/wiki/Gouvernement_Aristide_Briand_(3)
,gouv_briand_4,,Étienne,Eugène,Ministre de la Guerre,,,,https://fr.wikipedia.org/wiki/Gouvernement_Aristide_Briand_(4)
,gouv_de_freycinet_4,,Étienne,Eugène,Sous-secrétaire d'État,,,,https://fr.wikipedia.org/wiki/Gouvernement_Charles_de_Freycinet_(4)
,gouv_rouvier_1,,Étienne,Eugène,Sous-secrétaire d'État,,,,https://fr.wikipedia.org/wiki/Gouvernement_Maurice_Rouvier_(1)
,gouv_rouvier_2,,Étienne,Eugène,Ministre de l'Intérieur,,,,https://fr.wikipedia.org/wiki/Gouvernement_Maurice_Rouvier_(2)
,gouv_rouvier_2,,Étienne,Eugène,Ministre de l'Intérieur,,,,https://fr.wikipedia.org/wiki/Gouvernement_Maurice_Rouvier_(2)
,gouv_rouvier_3,,Étienne,Eugène,Ministre de la Guerre,,,,https://fr.wikipedia.org/wiki/Gouvernement_Maurice_Rouvier_(3)
,gouv_sarrien,,Étienne,Eugène,Ministre de la Guerre,,,,https://fr.wikipedia.org/wiki/Gouvernement_Ferdinand_Sarrien
,gouv_tirard_2,,Étienne,Eugène,Sous-secrétaire d'État,,,,https://fr.wikipedia.org/wiki/Gouvernement_Pierre_Tirard_(2)
,gouv_bouisson,,Eynac,Laurent,Ministre du Commerce et de l’Industrie,,,,https://fr.wikipedia.org/wiki/Gouvernement_Fernand_Bouisson
,gouv_briand_10,,Eynac,Laurent,"Sous-secrétaire d’État aux Travaux publics, chargé de l’Aéronautique et aux Transports aériens",,,,https://fr.wikipedia.org/wiki/Gouvernement_Aristide_Briand_(10)
